timestamp,speed,speed_deviation,area,area_deviation,frames,seconds,direction,max_dba
2024-02-15 13:39:53.426,50,1,91798,13934,4,0.47,LTR,79.91
2024-02-15 13:39:55.457,48,0,81099,10644,4,0.41,LTR,80.26
2024-02-15 13:40:02.000,53,1,72473,13041,4,0.42,LTR,78.6
2024-02-15 13:40:33.086,48,1,74340,12567,4,0.40,LTR,80.16
2024-02-15 13:40:38.933,50,0,89829,12657,4,0.40,LTR,79.65
2024-02-15 13:40:41.560,49,0,76107,6037,4,0.40,LTR,76.56
2024-02-15 13:41:37.788,54,2,70134,9106,4,0.43,LTR,80.92
2024-02-15 13:41:39.435,52,2,84898,14646,4,0.39,LTR,83.71
2024-02-15 13:41:40.734,35,0,26033,3335,6,0.60,RTL,80.16
2024-02-15 13:41:59.452,56,4,38926,6974,5,0.50,RTL,80.68
2024-02-15 13:42:22.244,45,1,81522,13502,4,0.40,LTR,80.08
2024-02-15 13:42:33.516,49,0,74238,14452,4,0.40,LTR,82.18
2024-02-15 13:42:35.893,49,1,44761,4286,5,0.52,RTL,82.18
2024-02-15 13:42:54.831,48,0,71788,10804,4,0.40,LTR,75.56
2024-02-15 13:43:00.156,52,1,78642,7542,4,0.40,LTR,78.65
2024-02-15 13:43:14.899,45,1,28193,2511,6,0.60,RTL,75.81
2024-02-15 13:43:16.855,43,1,26383,3503,7,0.73,RTL,75.26
2024-02-15 13:43:24.520,49,1,89224,12904,4,0.40,LTR,80.19
2024-02-15 13:43:39.268,42,1,16870,4904,7,0.70,RTL,72.99
2024-02-15 13:43:46.238,52,1,87411,11259,4,0.40,LTR,79.12
2024-02-15 13:44:25.551,64,8,70455,14780,5,0.50,RTL,81.66
2024-02-15 13:44:27.951,43,3,35778,9830,7,0.71,RTL,74.5
2024-02-15 13:44:30.519,45,3,35444,4268,6,0.60,RTL,76.56
2024-02-15 13:44:32.568,47,4,41939,8038,6,0.62,RTL,74.02
2024-02-15 13:44:50.137,53,0,69600,11928,4,0.40,LTR,80.91
2024-02-15 13:45:29.199,47,3,30194,4071,6,0.60,RTL,76.09
2024-02-15 13:45:38.295,50,5,45052,9263,5,0.50,RTL,78.11
2024-02-15 13:45:42.967,66,1,32144,1296,4,0.40,RTL,76.58
2024-02-15 13:46:17.354,51,3,23597,1246,5,0.50,RTL,76.09
2024-02-15 13:46:31.727,48,0,77528,13626,4,0.40,LTR,78.6
2024-02-15 13:46:33.273,47,1,63866,6886,4,0.40,LTR,76.83
2024-02-15 13:46:43.548,51,2,23082,2595,6,0.60,RTL,77.08
2024-02-15 13:47:06.035,59,3,25591,1549,5,0.50,RTL,78.36
2024-02-15 13:47:21.335,50,0,71182,12086,4,0.41,LTR,79.11
2024-02-15 13:47:42.196,50,1,88750,11570,4,0.40,LTR,77.08
2024-02-15 13:48:02.089,55,2,96126,14496,4,0.40,LTR,79.85
2024-02-15 13:48:28.334,42,1,89023,18628,5,0.50,LTR,74.74
2024-02-15 13:48:47.821,53,3,36688,3000,5,0.50,RTL,75.0
2024-02-15 13:48:52.399,57,5,33576,9637,5,0.50,RTL,77.84
2024-02-15 13:49:34.428,56,0,96364,15082,4,0.40,LTR,79.65
2024-02-15 13:49:52.678,46,0,85239,11934,4,0.41,LTR,77.07
2024-02-15 13:50:07.166,42,2,25446,4150,7,0.72,RTL,71.01
2024-02-15 13:50:18.212,61,1,48142,5399,5,0.48,RTL,79.66
2024-02-15 13:50:54.848,46,0,72676,17126,5,0.49,LTR,77.58
2024-02-15 13:51:49.627,58,0,87192,15336,4,0.40,LTR,78.34
2024-02-15 13:52:15.647,55,3,38759,1792,5,0.50,RTL,75.56
2024-02-15 13:52:41.383,53,1,81690,10690,4,0.40,LTR,81.64
2024-02-15 13:52:55.328,48,1,34777,2341,5,0.52,RTL,79.91
2024-02-15 13:52:59.426,55,0,93320,13492,4,0.39,LTR,82.41
2024-02-15 13:53:40.785,54,1,83235,8835,4,0.39,LTR,77.58
2024-02-15 13:53:45.159,50,3,26877,3169,6,0.62,RTL,76.32
2024-02-15 13:54:00.978,74,4,52965,9243,4,0.40,RTL,82.65
2024-02-15 13:54:51.384,53,0,85478,12050,4,0.39,LTR,79.66
2024-02-15 13:55:10.479,54,1,85680,15120,4,0.40,LTR,80.0
2024-02-15 13:55:22.678,69,3,47945,3095,4,0.41,RTL,76.32
2024-02-15 13:55:45.018,51,4,28993,2789,6,0.60,RTL,74.75
2024-02-15 13:56:13.977,52,1,77380,10780,4,0.39,LTR,81.66
2024-02-15 13:56:27.297,51,2,27120,1772,6,0.60,RTL,74.49
2024-02-15 13:56:36.594,56,4,30026,2636,5,0.50,RTL,76.06
2024-02-15 13:56:41.243,55,4,32461,1751,5,0.50,RTL,75.54
2024-02-15 13:56:48.015,56,2,30322,2801,6,0.62,RTL,76.81
2024-02-15 13:56:53.262,47,3,79652,12924,4,0.42,LTR,77.6
2024-02-15 13:57:22.582,49,2,53203,17286,7,0.71,RTL,71.79
2024-02-15 13:57:55.293,52,0,69328,10422,4,0.40,LTR,78.1
2024-02-15 13:58:39.947,65,6,67633,10874,5,0.50,RTL,74.49
2024-02-15 13:58:54.092,63,4,29584,2924,5,0.50,RTL,77.06
2024-02-15 13:59:22.581,52,7,59390,9968,6,0.60,RTL,70.98
2024-02-15 13:59:57.997,55,2,25596,710,5,0.50,RTL,77.06
2024-02-15 14:01:07.791,46,0,60910,10210,4,0.42,LTR,74.25
2024-02-15 14:01:41.754,50,0,69652,8242,4,0.40,LTR,93.98
2024-02-15 14:01:45.677,49,0,81431,6697,4,0.40,LTR,75.81
2024-02-15 14:01:54.853,45,3,29564,5071,7,0.70,RTL,72.79
2024-02-15 14:02:05.772,31,1,84284,22657,6,0.60,LTR,84.47
2024-02-15 14:02:15.741,49,1,86639,11557,4,0.42,LTR,76.56
2024-02-15 14:02:43.705,48,1,66078,6282,4,0.40,LTR,74.49
2024-02-15 14:02:56.331,72,1,40764,1416,4,0.41,RTL,77.85
2024-02-15 14:03:08.471,56,4,33265,4751,4,0.40,RTL,79.1
2024-02-15 14:03:23.022,46,1,71285,10441,4,0.41,LTR,76.31
2024-02-15 14:03:52.204,54,0,76374,12562,4,0.40,LTR,80.42
2024-02-15 14:04:22.793,43,0,81408,14421,5,0.50,LTR,73.73
2024-02-15 14:04:24.842,45,1,78282,20842,5,0.53,LTR,74.48
2024-02-15 14:04:49.108,69,2,41225,1509,5,0.50,RTL,75.55
2024-02-15 14:04:52.356,66,3,35511,1051,5,0.52,RTL,75.8
2024-02-15 14:05:46.187,47,0,74867,16138,5,0.50,LTR,77.06
2024-02-15 14:07:07.605,46,2,26432,2149,6,0.62,RTL,70.73
2024-02-15 14:07:11.334,45,0,83999,21356,5,0.50,LTR,78.58
2024-02-15 14:07:13.808,52,0,68708,10896,4,0.40,LTR,76.31
2024-02-15 14:07:15.478,48,3,27710,2643,6,0.60,RTL,74.99
2024-02-15 14:07:31.849,55,3,35913,4381,6,0.63,RTL,74.3
2024-02-15 14:07:36.826,50,0,84201,9291,4,0.41,LTR,76.81
2024-02-15 14:07:38.219,53,1,73038,10338,4,0.42,LTR,78.36
2024-02-15 14:07:40.369,52,1,61386,8706,4,0.40,LTR,76.8
2024-02-15 14:08:19.704,51,0,63346,10749,4,0.40,LTR,75.53
2024-02-15 14:08:32.124,53,0,75420,12780,4,0.40,LTR,78.85
2024-02-15 14:09:18.990,58,3,63477,6466,5,0.51,RTL,76.56
2024-02-15 14:09:24.406,49,3,32406,6154,6,0.62,RTL,73.48
2024-02-15 14:09:27.707,54,4,30393,1857,5,0.52,RTL,77.07
2024-02-15 14:09:55.145,53,2,98082,14490,4,0.43,LTR,78.35
2024-02-15 14:10:39.980,59,1,79610,13610,4,0.41,LTR,82.15
2024-02-15 14:10:47.598,49,3,35375,6658,7,0.70,RTL,72.04
2024-02-15 14:11:18.537,45,2,24937,2616,5,0.50,RTL,79.88
2024-02-15 14:11:40.178,64,2,42330,1740,4,0.40,RTL,76.55
2024-02-15 14:11:44.751,46,0,74096,9376,4,0.40,LTR,72.78
2024-02-15 14:12:29.234,69,0,29352,642,4,0.39,RTL,77.07
2024-02-15 14:12:36.482,61,6,43485,9254,5,0.50,RTL,77.06
2024-02-15 14:13:46.481,66,2,36905,715,4,0.40,RTL,75.25
2024-02-15 14:14:11.247,67,2,38158,1222,4,0.40,RTL,77.06
2024-02-15 14:14:46.335,86,22,83016,8172,4,0.40,RTL,79.1
2024-02-15 14:14:53.659,64,1,93284,16720,4,0.40,LTR,79.1
2024-02-15 14:15:14.504,49,3,28525,3296,6,0.60,RTL,73.73
2024-02-15 14:15:17.973,52,1,30092,1427,5,0.50,RTL,73.48
2024-02-15 14:15:20.477,62,2,35484,156,4,0.40,RTL,76.08
2024-02-15 14:15:39.165,47,2,37903,7134,7,0.72,RTL,73.48
2024-02-15 14:15:41.994,71,1,28302,1017,4,0.40,RTL,77.05
2024-02-15 14:16:21.925,80,17,86394,9086,4,0.40,RTL,78.58
2024-02-15 14:16:29.972,69,5,35358,1958,5,0.50,RTL,81.43
2024-02-15 14:16:38.569,59,5,35844,4484,5,0.50,RTL,73.73
2024-02-15 14:17:11.107,56,1,90998,12456,4,0.40,LTR,81.43
2024-02-15 14:17:22.653,83,11,62141,6241,4,0.40,RTL,77.58
2024-02-15 14:17:37.202,50,0,73970,12036,4,0.40,LTR,78.86
2024-02-15 14:17:45.472,52,0,74952,12253,4,0.40,LTR,78.34
2024-02-15 14:18:04.265,56,2,29183,3183,6,0.60,RTL,72.55
2024-02-15 14:18:30.578,51,0,84016,11976,4,0.40,LTR,76.31
2024-02-15 14:18:33.902,47,0,85510,10810,4,0.40,LTR,77.58
2024-02-15 14:18:56.048,41,0,75777,18927,5,0.50,LTR,75.25
2024-02-15 14:19:25.361,48,0,71422,11744,4,0.40,LTR,76.31
2024-02-15 14:19:29.811,47,0,73930,8042,4,0.40,LTR,76.55
2024-02-15 14:19:31.231,42,1,69804,13467,5,0.50,LTR,74.74
2024-02-15 14:19:32.381,43,1,62398,6638,4,0.40,LTR,74.74
2024-02-15 14:19:44.452,42,1,73260,9690,4,0.40,LTR,76.06
2024-02-15 14:20:02.750,60,2,34951,1634,5,0.50,RTL,74.74
2024-02-15 14:20:04.693,44,1,78943,12549,4,0.40,LTR,86.17
2024-02-15 14:20:25.663,64,10,53512,6373,5,0.50,RTL,73.32
2024-02-15 14:20:46.405,56,1,97694,15434,4,0.40,LTR,86.0
2024-02-15 14:21:01.023,58,0,47760,5023,5,0.50,RTL,73.05
2024-02-15 14:21:27.738,42,0,61217,9462,5,0.50,LTR,76.55
2024-02-15 14:22:07.523,62,5,51461,8099,5,0.50,RTL,76.06
2024-02-15 14:23:03.532,41,0,50801,12071,5,0.50,LTR,78.6
2024-02-15 14:23:11.054,53,3,35332,3343,6,0.60,RTL,73.49
2024-02-15 14:23:18.871,66,0,30322,1020,4,0.40,RTL,78.35
2024-02-15 14:24:01.956,65,4,43019,2473,5,0.50,RTL,79.67
2024-02-15 14:24:31.870,54,0,72610,7810,4,0.40,LTR,79.65
2024-02-15 14:25:02.933,49,3,27753,2394,6,0.60,RTL,75.0
2024-02-15 14:25:04.937,40,1,81908,14214,4,0.43,LTR,76.08
2024-02-15 14:25:10.605,60,1,32236,1622,5,0.50,RTL,77.07
2024-02-15 14:25:54.389,49,1,86178,11102,4,0.40,LTR,76.82
2024-02-15 14:25:55.443,49,0,73616,10188,4,0.40,LTR,78.88
2024-02-15 14:26:11.932,63,3,45058,8234,5,0.50,RTL,78.59
2024-02-15 14:26:14.357,64,2,48228,2128,5,0.50,RTL,79.37
2024-02-15 14:27:02.063,64,3,38664,4202,5,0.50,RTL,78.11
2024-02-15 14:27:17.962,46,2,32961,4133,6,0.60,RTL,72.55
2024-02-15 14:28:15.190,57,1,32228,1324,5,0.50,RTL,79.12
2024-02-15 14:28:24.207,35,1,75359,18002,5,0.57,LTR,74.26
2024-02-15 14:29:25.685,56,2,30776,1522,5,0.52,RTL,74.0
2024-02-15 14:29:27.212,60,1,40167,4121,5,0.50,RTL,76.56
2024-02-15 14:29:42.379,54,1,99519,14511,4,0.40,LTR,78.06
2024-02-15 14:29:48.131,57,1,41576,4651,5,0.50,RTL,77.58
2024-02-15 14:29:52.675,51,3,32756,4739,6,0.60,RTL,79.37
2024-02-15 14:30:31.040,52,0,95308,12764,4,0.40,LTR,76.83
2024-02-15 14:30:47.408,60,2,30204,1390,5,0.50,RTL,76.08
2024-02-15 14:31:06.047,47,0,84347,10643,4,0.40,LTR,79.91
2024-02-15 14:31:22.942,73,4,76588,10860,4,0.40,RTL,83.98
2024-02-15 14:32:27.018,49,5,75420,14924,4,0.39,LTR,81.18
2024-02-15 14:32:31.268,64,1,46585,7699,5,0.50,RTL,76.07
2024-02-15 14:32:48.559,52,2,80642,14054,4,0.40,LTR,78.86
2024-02-15 14:33:03.305,47,1,73485,17216,5,0.50,LTR,76.32
2024-02-15 14:33:09.226,62,1,40086,5638,5,0.50,RTL,79.12
2024-02-15 14:33:28.294,73,2,29496,1080,4,0.40,RTL,76.82
2024-02-15 14:33:40.139,60,3,28170,1765,5,0.52,RTL,80.42
2024-02-15 14:33:41.464,46,1,67626,9126,4,0.40,LTR,78.11
2024-02-15 14:33:55.209,49,0,84573,20139,5,0.50,LTR,78.85
2024-02-15 14:34:01.359,61,3,33662,3230,5,0.50,RTL,78.12
2024-02-15 14:34:27.971,42,0,61971,7066,4,0.40,LTR,75.28
2024-02-15 14:34:44.969,44,1,40702,8624,6,0.60,RTL,76.34
2024-02-15 14:34:46.414,45,2,26235,1273,6,0.60,RTL,75.03
2024-02-15 14:35:00.266,50,1,31984,1230,5,0.53,RTL,75.01
2024-02-15 14:35:35.051,49,1,46432,1807,5,0.50,LTR,75.82
2024-02-15 14:35:36.899,50,1,58555,4781,4,0.40,LTR,76.57
2024-02-15 14:35:57.767,45,2,49936,10428,6,0.60,RTL,81.67
2024-02-15 14:36:05.859,49,2,34564,3670,6,0.60,RTL,81.2
2024-02-15 14:36:26.684,54,0,66441,2767,4,0.41,LTR,78.36
2024-02-15 14:37:12.559,49,1,24589,1827,6,0.60,RTL,76.57
2024-02-15 14:37:17.008,54,2,35202,2926,5,0.50,RTL,79.36
2024-02-15 14:38:26.582,48,0,69113,4757,4,0.40,LTR,77.33
2024-02-15 14:38:35.006,53,2,31170,1276,5,0.50,RTL,75.8
2024-02-15 14:38:42.584,52,2,34877,5037,5,0.53,RTL,79.66
2024-02-15 14:38:54.580,49,0,76896,13706,4,0.41,LTR,79.37
2024-02-15 14:39:54.824,55,0,68685,6915,4,0.40,LTR,78.12
2024-02-15 14:40:22.790,55,4,29783,2320,5,0.50,RTL,75.01
2024-02-15 14:40:37.682,45,1,75494,12775,5,0.50,LTR,76.06
2024-02-15 14:41:14.793,49,0,94852,12332,4,0.40,LTR,81.17
2024-02-15 14:41:15.918,43,2,23675,3551,6,0.62,RTL,77.08
2024-02-15 14:41:21.141,51,2,76158,11362,4,0.40,LTR,82.68
2024-02-15 14:41:24.140,52,2,35337,1926,5,0.50,RTL,77.1
2024-02-15 14:41:31.087,51,1,82899,13249,4,0.42,LTR,80.44
2024-02-15 14:42:20.823,48,3,25880,1670,6,0.60,RTL,74.28
2024-02-15 14:42:29.016,50,2,26536,3081,6,0.59,RTL,72.82
2024-02-15 14:42:57.408,46,3,29438,5744,6,0.60,RTL,74.76
2024-02-15 14:43:00.678,55,4,34775,2152,5,0.52,RTL,75.28
2024-02-15 14:43:57.832,42,2,29365,2835,6,0.59,RTL,77.6
2024-02-15 14:44:20.923,51,0,66019,8195,4,0.40,LTR,78.6
2024-02-15 14:44:44.771,59,5,39441,7027,5,0.56,RTL,81.19
2024-02-15 14:45:31.376,49,1,73128,10728,4,0.40,LTR,76.55
2024-02-15 14:45:40.919,54,1,96664,14784,4,0.40,LTR,76.82
2024-02-15 14:46:29.725,57,4,33900,1999,5,0.50,RTL,79.12
2024-02-15 14:46:32.249,48,2,24458,3122,6,0.60,RTL,75.28
2024-02-15 14:47:02.969,50,0,89190,12378,4,0.40,LTR,81.93
2024-02-15 14:47:23.334,62,0,83760,14288,4,0.40,LTR,81.2
2024-02-15 14:48:10.542,46,1,24859,992,6,0.61,RTL,77.44
2024-02-15 14:48:12.690,40,1,30077,1871,6,0.60,RTL,78.86
2024-02-15 14:48:14.312,40,0,56165,9288,5,0.50,LTR,76.84
2024-02-15 14:48:21.182,50,2,40770,7009,6,0.59,RTL,78.61
2024-02-15 14:48:47.322,42,1,23538,2717,7,0.70,RTL,74.51
2024-02-15 14:49:10.240,50,1,50788,2660,4,0.40,LTR,80.43
2024-02-15 14:49:38.453,46,3,37770,3065,6,0.62,RTL,76.16
2024-02-15 14:49:58.771,52,0,95746,12046,4,0.42,LTR,81.66
2024-02-15 14:50:03.418,41,1,26254,1652,7,0.70,RTL,75.27
2024-02-15 14:50:05.818,50,1,24596,1050,6,0.60,RTL,76.33
2024-02-15 14:50:29.583,54,1,38605,3345,5,0.49,RTL,80.19
2024-02-15 14:50:31.988,55,1,25558,1000,5,0.50,RTL,80.17
2024-02-15 14:50:35.956,62,3,36304,1104,4,0.42,RTL,82.67
2024-02-15 14:50:47.956,48,1,30290,2598,6,0.60,RTL,79.68
2024-02-15 14:51:10.123,42,2,60802,14644,5,0.50,LTR,76.57
2024-02-15 14:51:26.412,50,2,26196,2376,6,0.60,RTL,78.61
2024-02-15 14:51:58.103,47,2,54897,8724,6,0.60,RTL,80.43
2024-02-15 14:53:04.900,59,1,97376,15476,4,0.40,LTR,82.44
2024-02-15 14:53:12.322,50,2,24116,597,5,0.49,RTL,78.12
2024-02-15 14:53:27.466,49,3,84063,14637,4,0.40,LTR,79.65
2024-02-15 14:54:03.502,53,1,24517,1183,6,0.59,RTL,75.56
2024-02-15 14:54:19.621,54,13,70178,10271,7,0.70,RTL,75.03
2024-02-15 14:54:30.322,40,2,58675,757,4,0.40,LTR,76.83
2024-02-15 14:55:15.505,36,1,22107,4014,8,0.80,RTL,74.51
2024-02-15 14:55:31.326,47,0,63144,1056,4,0.41,LTR,79.36
2024-02-15 14:56:19.930,50,1,71813,5123,4,0.40,LTR,80.18
2024-02-15 14:56:33.246,43,0,67605,14568,5,0.50,LTR,77.58
2024-02-15 14:56:34.478,43,0,78723,12863,4,0.41,LTR,80.67
2024-02-15 14:56:58.986,50,0,70398,11522,4,0.39,LTR,80.68
2024-02-15 14:57:47.917,53,1,61244,810,4,0.40,LTR,80.18
2024-02-15 14:57:51.072,53,0,76046,2354,4,0.43,LTR,79.81
2024-02-15 14:58:09.409,48,1,34583,954,5,0.50,RTL,80.66
2024-02-15 14:58:17.732,42,0,67384,12282,5,0.50,LTR,79.1
2024-02-15 14:58:18.885,57,1,27286,420,4,0.42,RTL,83.97
2024-02-15 14:58:46.125,50,2,34964,4151,6,0.60,RTL,75.81
2024-02-15 14:58:52.343,44,0,53491,3772,5,0.50,LTR,76.08
2024-02-15 14:59:02.714,54,3,56404,10021,6,0.60,RTL,81.91
2024-02-15 14:59:18.134,50,2,35218,4456,6,0.60,RTL,80.44
2024-02-15 14:59:35.302,61,3,35280,784,4,0.40,RTL,78.84
2024-02-15 14:59:47.947,50,3,26014,3587,6,0.60,RTL,78.38
2024-02-15 14:59:58.718,55,0,75518,1598,4,0.40,LTR,81.3
2024-02-15 15:00:13.163,56,0,78171,7530,4,0.39,LTR,81.46
2024-02-15 15:00:14.493,55,1,94028,15086,4,0.41,LTR,83.18
2024-02-15 15:00:43.151,46,2,31198,2736,6,0.62,RTL,78.85
2024-02-15 15:00:44.975,45,2,28047,2166,6,0.60,RTL,76.55
2024-02-15 15:00:57.200,48,2,31929,3379,6,0.60,RTL,79.66
2024-02-15 15:01:07.367,56,2,30765,1042,5,0.50,RTL,81.2
2024-02-15 15:01:14.889,53,1,28165,635,5,0.50,RTL,82.44
2024-02-15 15:01:25.160,47,2,39651,3939,5,0.52,RTL,77.06
2024-02-15 15:01:32.413,58,3,59272,7522,5,0.53,RTL,75.81
2024-02-15 15:01:39.430,49,1,77892,8412,4,0.40,LTR,80.18
2024-02-15 15:01:41.859,50,0,75934,1530,4,0.40,LTR,78.35
2024-02-15 15:01:43.854,45,1,51992,1896,4,0.43,LTR,77.33
2024-02-15 15:02:01.072,51,2,45037,2976,5,0.52,RTL,74.0
2024-02-15 15:02:36.935,45,0,49607,1223,4,0.40,LTR,78.12
2024-02-15 15:02:47.686,47,1,32213,643,4,0.43,RTL,78.6
2024-02-15 15:03:23.743,47,1,28691,888,6,0.60,RTL,72.93
2024-02-15 15:03:29.038,51,2,27596,1276,6,0.62,RTL,74.5
2024-02-15 15:03:59.852,43,0,66202,11524,5,0.50,LTR,72.57
2024-02-15 15:04:12.777,40,1,22275,2850,7,0.70,RTL,72.81
2024-02-15 15:04:15.621,53,1,59588,2968,4,0.40,LTR,79.65
2024-02-15 15:04:52.357,49,1,48162,9257,6,0.60,RTL,78.1
2024-02-15 15:05:06.078,48,1,58955,985,4,0.42,LTR,79.66
2024-02-15 15:05:08.026,42,1,28582,1670,6,0.59,RTL,78.11
2024-02-15 15:05:10.225,46,0,50802,1698,4,0.40,LTR,78.6
2024-02-15 15:05:12.849,53,1,81164,15826,4,0.40,LTR,81.19
2024-02-15 15:05:35.541,50,2,41910,7705,6,0.62,RTL,79.67
2024-02-15 15:06:53.891,51,1,28936,1401,6,0.60,RTL,81.2
2024-02-15 15:06:57.810,50,1,27740,1999,6,0.60,RTL,77.6
2024-02-15 15:07:18.477,43,4,57869,11253,7,0.70,RTL,78.05
2024-02-15 15:07:21.725,48,1,23707,1563,6,0.62,RTL,75.81
2024-02-15 15:07:34.196,49,2,26188,1077,6,0.59,RTL,73.08
2024-02-15 15:07:38.050,47,2,24365,799,5,0.53,RTL,74.28
2024-02-15 15:07:49.445,56,0,92886,13098,4,0.40,LTR,81.45
2024-02-15 15:07:51.689,53,1,63800,4476,4,0.39,LTR,79.66
2024-02-15 15:08:06.259,43,4,67288,18346,7,0.72,RTL,77.6
2024-02-15 15:08:43.274,52,0,67978,2312,4,0.40,LTR,80.66
2024-02-15 15:09:01.588,42,0,60536,5703,5,0.50,LTR,77.86
2024-02-15 15:09:03.814,46,3,39067,6651,7,0.70,RTL,79.39
2024-02-15 15:09:16.582,44,1,73462,10706,4,0.40,LTR,79.92
2024-02-15 15:09:18.286,46,0,63770,3699,5,0.50,LTR,79.36
2024-02-15 15:09:26.556,48,0,74956,11558,5,0.50,LTR,80.92
2024-02-15 15:09:35.553,54,2,32594,1242,5,0.50,RTL,79.35
2024-02-15 15:09:53.372,40,2,24689,4294,8,0.80,RTL,74.51
2024-02-15 15:09:59.220,49,1,58170,2310,4,0.40,LTR,80.2
2024-02-15 15:10:05.917,46,1,24016,3053,6,0.60,RTL,77.34
2024-02-15 15:10:10.167,43,1,26166,780,6,0.60,RTL,79.35
2024-02-15 15:10:35.227,54,2,29502,1222,5,0.50,RTL,78.61
2024-02-15 15:11:05.794,59,1,66772,2484,4,0.40,LTR,81.91
2024-02-15 15:11:15.987,42,2,32042,5664,7,0.70,RTL,79.66
2024-02-15 15:11:17.536,42,1,31161,5851,7,0.69,RTL,75.56
2024-02-15 15:11:34.080,45,1,21405,817,6,0.60,RTL,76.08
2024-02-15 15:11:47.231,51,1,61730,2386,4,0.41,LTR,82.67
2024-02-15 15:12:05.518,49,2,24650,2140,6,0.60,RTL,78.6
2024-02-15 15:12:23.935,42,1,43807,11028,7,0.72,RTL,77.59
2024-02-15 15:12:26.185,44,1,24707,2866,7,0.70,RTL,77.6
2024-02-15 15:12:48.507,45,0,74385,12141,4,0.40,LTR,79.12
2024-02-15 15:13:06.395,52,1,29086,2363,6,0.59,RTL,80.68
2024-02-15 15:13:24.888,46,1,36963,7344,6,0.62,RTL,79.12
2024-02-15 15:13:28.362,47,2,32472,1919,6,0.62,RTL,77.2
2024-02-15 15:13:39.608,49,2,22194,812,6,0.63,RTL,77.58
2024-02-15 15:13:46.680,48,2,31375,2004,6,0.60,RTL,79.11
2024-02-15 15:13:57.631,51,1,76352,2572,4,0.40,LTR,81.65
2024-02-15 15:13:59.078,51,1,28070,349,5,0.50,RTL,80.66
2024-02-15 15:14:27.365,49,0,56481,201,4,0.40,LTR,80.19
2024-02-15 15:15:23.748,45,1,22997,706,6,0.60,RTL,77.1
2024-02-15 15:15:29.866,49,0,61125,3975,4,0.40,LTR,81.92
2024-02-15 15:16:08.826,50,2,26373,1711,6,0.60,RTL,79.38
2024-02-15 15:16:17.900,48,2,28624,1427,6,0.60,RTL,79.66
2024-02-15 15:17:00.134,44,1,81482,19092,5,0.50,LTR,78.37
2024-02-15 15:17:25.797,37,0,80843,17237,5,0.50,LTR,82.43
2024-02-15 15:17:29.171,38,0,67979,13881,5,0.50,LTR,76.08
2024-02-15 15:17:40.493,37,0,4465,323,4,0.45,RTL,73.5
2024-02-15 15:18:05.262,55,4,36954,6156,5,0.50,RTL,80.66
2024-02-15 15:18:06.289,54,3,29939,1721,5,0.51,RTL,78.1
2024-02-15 15:18:50.570,56,1,84340,15380,4,0.43,LTR,82.17
2024-02-15 15:19:16.680,54,4,37264,6345,6,0.60,RTL,80.68
2024-02-15 15:19:49.718,47,2,22439,2840,6,0.60,RTL,78.6
2024-02-15 15:19:52.520,51,1,78138,11838,4,0.43,LTR,86.52
2024-02-15 15:19:53.766,49,0,77433,18882,5,0.50,LTR,81.43
2024-02-15 15:20:54.443,51,1,88936,9560,4,0.40,LTR,83.44
2024-02-15 15:21:10.162,50,3,28472,3613,6,0.60,RTL,77.86
2024-02-15 15:21:38.231,50,0,89280,14580,4,0.40,LTR,81.17
2024-02-15 15:21:47.776,55,1,82534,16474,4,0.40,LTR,84.24
2024-02-15 15:21:55.921,60,0,74680,12740,4,0.40,LTR,82.43
2024-02-15 15:22:44.677,41,1,48523,28182,7,0.70,RTL,77.86
2024-02-15 15:22:58.002,45,2,34024,2380,5,0.62,RTL,74.75
2024-02-15 15:22:59.696,53,7,44379,12821,6,0.60,RTL,76.33
2024-02-15 15:23:02.800,49,1,83691,20442,5,0.50,LTR,77.08
2024-02-15 15:23:29.561,41,1,26802,5480,7,0.70,RTL,73.33
2024-02-15 15:23:50.277,49,0,72934,9176,4,0.39,LTR,75.27
2024-02-15 15:24:03.824,64,4,44167,2822,5,0.50,RTL,78.12
2024-02-15 15:24:06.521,57,2,42469,5173,5,0.54,RTL,76.83
2024-02-15 15:24:39.488,50,0,72171,9387,4,0.40,LTR,81.44
2024-02-15 15:24:45.507,53,1,75482,11098,4,0.40,LTR,80.18
2024-02-15 15:24:53.232,56,4,31472,2457,5,0.55,RTL,79.9
2024-02-15 15:24:59.252,60,5,41606,7024,5,0.50,RTL,76.56
2024-02-15 15:25:01.401,54,3,32729,2507,5,0.55,RTL,75.8
2024-02-15 15:25:51.036,44,0,53976,32104,6,0.60,RTL,84.25
2024-02-15 15:26:02.055,66,4,42056,2054,4,0.45,RTL,81.65
2024-02-15 15:26:41.139,42,2,83240,17928,5,0.50,LTR,84.24
2024-02-15 15:26:46.886,38,0,80980,23209,6,0.60,LTR,77.35
2024-02-15 15:26:48.111,39,0,76074,22566,6,0.60,LTR,79.92
2024-02-15 15:26:49.361,41,1,62503,12967,5,0.50,LTR,78.12
2024-02-15 15:26:50.635,42,0,72440,10496,4,0.42,LTR,80.18
2024-02-15 15:26:54.210,48,2,29276,3922,5,0.57,RTL,80.92
2024-02-15 15:26:58.439,42,1,50056,4684,4,0.63,RTL,82.93
2024-02-15 15:28:33.996,49,2,28684,2578,6,0.62,RTL,79.36
2024-02-15 15:28:58.943,60,0,72040,2614,4,0.41,LTR,84.98
2024-02-15 15:29:13.581,46,2,23866,1465,6,0.60,RTL,73.34
